     1	96.90
     2	96.78
     3	96.78
     4	96.79
     5	96.80
     6	96.83
     7	96.82
     8	96.80
     9	96.83
    10	96.81
    11	96.80
    12	96.81
    13	96.80
    14	96.81
    15	96.76
    16	96.60
    17	96.62
    18	96.58
    19	96.60
    20	96.66
    21	96.61
    22	96.68
    23	96.65
    24	96.60
    25	96.62
    26	96.57
    27	96.61
    28	96.61
    29	96.61
    30	96.61
    31	96.62
    32	96.60
    33	96.59
    34	96.63
    35	96.58
    36	96.61
    37	96.60
    38	96.61
    39	96.62
    40	96.66
    41	96.58
    42	96.60
    43	96.62
    44	96.65
    45	96.56
    46	96.65
    47	96.62
    48	96.62
    49	96.63
    50	96.62
    51	96.64
    52	96.63
    53	96.58
    54	96.62
    55	96.65
    56	96.59
    57	96.64
    58	96.60
    59	96.62
    60	96.63
    61	96.60
    62	96.60
    63	96.64
    64	96.60
    65	96.64
    66	96.57
    67	96.62
    68	96.64
    69	96.60
    70	96.65
    71	96.63
    72	96.62
    73	96.64
    74	96.63
    75	96.64
    76	96.64
    77	96.64
    78	96.61
    79	96.61
    80	96.66
    81	96.63
    82	96.70
    83	96.63
    84	96.62
    85	96.62
    86	96.60
    87	96.58
    88	96.62
    89	96.61
    90	96.65
    91	96.65
    92	96.60
    93	96.60
    94	96.63
    95	96.60
    96	96.61
    97	96.61
    98	96.58
    99	96.61
   100	96.60
   101	96.62
   102	96.58
   103	96.63
   104	96.68
   105	96.67
   106	96.61
   107	96.62
   108	96.62
   109	96.62
   110	96.59
   111	96.61
   112	96.64
   113	96.61
   114	96.59
   115	96.60
   116	96.59
   117	96.65
   118	96.65
   119	96.63
   120	96.65
   121	96.62
   122	96.59
   123	96.61
   124	96.64
   125	96.62
   126	96.63
   127	96.63
   128	96.61
   129	96.70
   130	96.55
   131	96.61
   132	96.65
   133	96.61
   134	96.60
   135	96.62
   136	96.59
   137	96.62
   138	96.63
   139	96.63
   140	96.61
   141	96.62
   142	96.62
   143	96.64
   144	96.60
   145	96.63
   146	96.60
   147	96.65
   148	96.63
   149	96.61
   150	96.63
   151	96.58
   152	96.62
   153	96.61
   154	96.64
   155	96.61
   156	96.64
   157	96.60
   158	96.61
   159	96.64
   160	96.63
   161	96.63
   162	96.63
   163	96.62
   164	96.60
   165	96.55
   166	96.61
   167	96.64
   168	96.57
   169	96.64
   170	96.62
   171	96.63
   172	96.60
   173	96.61
   174	96.64
   175	96.60
   176	96.66
   177	96.64
   178	96.63
   179	96.60
   180	96.66
   181	96.60
   182	96.62
   183	96.64
   184	96.63
   185	96.65
   186	96.63
   187	96.60
   188	96.63
   189	96.59
   190	96.65
   191	96.61
   192	96.67
   193	96.63
   194	96.65
   195	96.74
   196	96.64
   197	96.62
   198	96.61
   199	96.62
   200	96.61
   201	96.62
   202	96.62
   203	96.63
   204	96.62
   205	96.62
   206	96.57
   207	96.63
   208	96.65
   209	96.67
   210	96.64
   211	96.66
   212	96.58
   213	96.64
   214	96.61
   215	96.64
   216	96.59
   217	96.59
   218	96.62
   219	96.64
   220	96.60
   221	96.63
   222	96.63
   223	96.63
   224	96.63
   225	96.60
   226	96.66
   227	96.60
   228	96.63
   229	96.58
   230	96.61
   231	96.62
   232	96.61
   233	96.65
   234	96.63
   235	96.66
   236	96.62
   237	96.62
   238	96.62
   239	96.62
   240	96.66
   241	96.61
   242	96.60
   243	96.65
   244	96.64
   245	96.57
   246	96.64
   247	96.62
   248	96.62
   249	96.66
   250	96.60
   251	96.63
   252	96.58
   253	96.62
   254	96.65
   255	96.64
   256	96.59
   257	96.62
   258	96.59
   259	96.61
   260	96.65
   261	96.62
   262	96.56
   263	96.62
   264	96.64
   265	96.63
   266	96.68
   267	96.62
   268	96.63
   269	96.62
   270	96.59
   271	96.61
   272	96.64
   273	96.64
   274	96.64
   275	96.60
   276	96.60
   277	96.61
   278	96.57
   279	96.60
   280	96.62
   281	96.62
   282	96.61
   283	96.65
   284	96.59
   285	96.65
   286	96.63
   287	96.60
   288	96.64
   289	96.74
   290	96.62
   291	96.68
   292	96.65
   293	96.68
   294	96.68
   295	96.68
   296	96.60
   297	96.67
   298	96.68
   299	96.65
   300	96.63
   301	96.62
   302	96.63
   303	96.63
   304	96.63
   305	96.65
   306	96.63
   307	96.67
   308	96.64
   309	96.65
   310	96.62
   311	96.61
   312	96.60
   313	96.61
   314	96.62
   315	96.65
   316	96.67
   317	96.67
   318	96.62
   319	96.62
   320	96.63
   321	96.62
   322	96.61
   323	96.60
   324	96.63
   325	96.62
   326	96.65
   327	96.64
   328	96.62
   329	96.62
   330	96.66
   331	96.70
   332	96.64
   333	96.64
   334	96.76
   335	96.66
   336	96.63
   337	96.60
   338	96.63
   339	96.60
   340	96.65
   341	96.61
   342	96.60
   343	96.56
   344	96.65
   345	96.62
   346	96.63
   347	96.64
   348	96.66
   349	96.65
   350	96.67
   351	96.63
   352	96.62
   353	96.63
   354	96.60
   355	96.62
   356	96.61
   357	96.69
   358	96.61
   359	96.63
   360	96.64
   361	96.61
   362	96.59
   363	96.61
   364	96.60
   365	96.63
   366	96.64
   367	96.61
   368	96.60
   369	96.69
   370	96.65
   371	96.60
   372	96.65
   373	96.66
   374	96.69
   375	96.63
   376	96.60
   377	96.64
   378	96.62
   379	96.65
   380	96.60
   381	96.72
   382	96.64
   383	96.64
   384	96.65
   385	96.62
   386	96.62
   387	96.61
   388	96.64
   389	96.63
   390	96.63
   391	96.67
   392	96.67
   393	96.59
   394	96.63
   395	96.70
   396	96.60
   397	96.62
   398	96.59
   399	96.61
   400	96.64
   401	96.63
   402	96.65
   403	96.63
   404	96.62
   405	96.64
   406	96.60
   407	96.64
   408	96.65
   409	96.61
   410	96.63
   411	96.61
   412	96.65
   413	96.61
   414	96.62
   415	96.62
   416	96.65
   417	96.62
   418	96.60
   419	96.65
   420	96.63
   421	96.61
   422	96.61
   423	96.63
   424	96.64
   425	96.63
   426	96.62
   427	96.63
   428	96.62
   429	96.65
   430	96.65
   431	96.62
   432	96.62
   433	96.57
   434	96.65
   435	96.67
   436	96.63
   437	96.61
   438	96.62
   439	96.61
   440	96.64
   441	96.62
   442	96.66
   443	96.70
   444	96.64
   445	96.64
   446	96.63
   447	96.60
   448	96.65
   449	96.62
   450	96.64
   451	96.63
   452	96.61
   453	96.57
   454	96.55
   455	96.62
   456	96.62
   457	96.58
   458	96.60
   459	96.62
   460	96.62
   461	96.65
   462	96.57
   463	96.60
   464	96.62
   465	96.63
   466	96.61
   467	96.57
   468	96.59
   469	96.66
   470	96.59
   471	96.64
   472	96.64
   473	96.68
   474	96.60
   475	96.58
   476	96.64
   477	96.64
   478	96.61
   479	96.63
   480	96.65
   481	96.65
   482	96.63
   483	96.62
   484	96.62
   485	96.61
   486	96.63
   487	96.62
   488	96.60
   489	96.61
   490	96.64
   491	96.61
   492	96.66
   493	96.67
   494	96.69
   495	96.62
   496	96.64
   497	96.63
   498	96.59
   499	96.62
   500	96.62
   501	96.60
   502	96.60
   503	96.64
   504	96.64
   505	96.63
   506	96.66
   507	96.64
   508	96.61
   509	96.58
   510	96.62
   511	96.67
   512	96.63
   513	96.61
   514	96.62
   515	96.57
   516	96.65
   517	96.64
   518	96.62
   519	96.62
   520	96.61
   521	96.66
   522	96.62
   523	96.66
   524	96.60
   525	96.63
   526	96.60
   527	96.64
   528	96.65
   529	96.61
   530	96.63
   531	96.62
   532	96.61
   533	96.62
   534	96.59
   535	96.66
   536	96.63
   537	96.64
   538	96.60
   539	96.62
   540	96.65
   541	96.63
   542	96.63
   543	96.67
   544	96.73
   545	96.64
   546	96.62
   547	96.61
   548	96.61
   549	96.64
   550	96.59
   551	96.64
   552	96.65
   553	96.64
   554	96.61
   555	96.64
   556	96.64
   557	96.59
   558	96.63
   559	96.64
   560	96.58
   561	96.62
   562	96.63
   563	96.62
   564	96.61
   565	96.63
   566	96.63
   567	96.61
   568	96.59
   569	96.62
   570	96.61
   571	96.65
   572	96.66
   573	96.59
   574	96.64
   575	96.58
   576	96.62
   577	96.63
   578	96.63
   579	96.63
   580	96.65
   581	96.63
   582	96.65
   583	96.62
   584	96.62
   585	96.67
   586	96.62
   587	96.60
   588	96.61
   589	96.62
   590	96.63
   591	96.61
   592	96.62
   593	96.66
   594	96.64
   595	96.61
   596	96.61
   597	96.75
   598	96.66
   599	96.67
   600	96.63
   601	96.64
   602	96.65
   603	96.62
   604	96.64
   605	96.62
   606	96.66
   607	96.60
   608	96.65
   609	96.63
   610	96.65
   611	96.63
   612	96.61
   613	96.59
   614	96.67
   615	96.58
   616	96.64
   617	96.66
   618	96.64
   619	96.58
   620	96.60
   621	96.62
   622	96.65
   623	96.62
   624	96.61
   625	96.63
   626	96.61
   627	96.66
   628	96.60
   629	96.59
   630	96.58
   631	96.60
   632	96.63
   633	96.64
   634	96.63
   635	96.61
   636	96.62
   637	96.62
   638	96.67
   639	96.60
   640	96.63
   641	96.66
   642	96.63
   643	96.62
   644	96.61
   645	96.65
   646	96.63
   647	96.67
   648	96.63
   649	96.64
   650	96.61
   651	96.64
   652	96.63
   653	96.63
   654	96.65
   655	96.63
   656	96.57
   657	96.63
   658	96.63
   659	96.65
   660	96.65
   661	96.72
   662	96.62
   663	96.66
   664	96.62
   665	96.61
   666	96.62
   667	96.63
   668	96.61
   669	96.61
   670	96.61
   671	96.60
   672	96.64
   673	96.61
   674	96.63
   675	96.66
   676	96.64
   677	96.64
   678	96.65
   679	96.63
   680	96.67
   681	96.65
   682	96.60
   683	96.67
   684	96.61
   685	96.59
   686	96.63
   687	96.62
   688	96.63
   689	96.63
   690	96.62
   691	96.60
   692	96.61
   693	96.59
   694	96.67
   695	96.65
   696	96.59
   697	96.64
   698	96.63
   699	96.63
   700	96.62
   701	96.64
   702	96.64
   703	96.64
   704	96.63
   705	96.63
   706	96.60
   707	96.65
   708	96.60
   709	96.65
   710	96.61
   711	96.66
   712	96.62
   713	96.67
   714	96.66
   715	96.64
   716	96.67
   717	96.60
   718	96.58
   719	96.63
   720	96.62
   721	96.62
   722	96.63
   723	96.62
   724	96.65
   725	96.62
   726	96.60
   727	96.63
   728	96.61
   729	96.58
   730	96.66
   731	96.64
   732	96.62
   733	96.61
   734	96.64
   735	96.72
   736	96.62
   737	96.67
   738	96.60
   739	96.62
   740	96.63
   741	96.59
   742	96.67
   743	96.61
   744	96.62
   745	96.63
   746	96.62
   747	96.63
   748	96.65
   749	96.63
   750	96.59
   751	96.63
   752	96.62
   753	96.60
   754	96.65
   755	96.65
   756	96.65
   757	96.63
   758	96.62
   759	96.65
   760	96.66
   761	96.60
   762	96.61
   763	96.64
   764	96.62
   765	96.60
   766	96.58
   767	96.63
   768	96.64
   769	96.65
   770	96.66
   771	96.61
   772	96.62
   773	96.67
   774	96.64
   775	96.63
   776	96.56
   777	96.62
   778	96.61
   779	96.62
   780	96.66
   781	96.64
   782	96.61
   783	96.60
   784	96.60
   785	96.61
   786	96.60
   787	96.66
   788	96.63
   789	96.62
   790	96.66
   791	96.62
   792	96.58
   793	96.59
   794	96.63
   795	96.62
   796	96.65
   797	96.63
   798	96.61
   799	96.66
   800	96.61
   801	96.63
   802	96.63
   803	96.60
   804	96.62
   805	96.62
   806	96.61
   807	96.62
   808	96.64
   809	96.63
   810	96.63
   811	96.69
   812	96.65
   813	96.60
   814	96.65
   815	96.63
   816	96.65
   817	96.61
   818	96.65
   819	96.74
   820	96.69
   821	96.59
   822	96.59
   823	96.62
   824	96.60
   825	96.63
   826	96.59
   827	96.61
   828	96.61
   829	96.63
   830	96.65
   831	96.63
   832	96.63
   833	96.56
   834	96.64
   835	96.62
   836	96.62
   837	96.61
   838	96.64
   839	96.70
   840	96.64
   841	96.59
   842	96.62
   843	96.62
   844	96.64
   845	96.62
   846	96.60
   847	96.60
   848	96.63
   849	96.63
   850	96.65
   851	96.60
   852	96.63
   853	96.66
   854	96.63
   855	96.67
   856	96.60
   857	96.67
   858	96.63
   859	96.64
   860	96.60
   861	96.65
   862	96.67
   863	96.58
   864	96.62
   865	96.63
   866	96.65
   867	96.65
   868	96.62
   869	96.61
   870	96.61
   871	96.66
   872	96.65
   873	96.61
   874	96.61
   875	96.66
   876	96.62
   877	96.60
   878	96.66
   879	96.65
   880	96.62
   881	96.63
   882	96.62
   883	96.64
   884	96.64
   885	96.63
   886	96.68
   887	96.61
   888	96.61
   889	96.59
   890	96.59
   891	96.69
   892	96.60
   893	96.65
   894	96.67
   895	96.63
   896	96.63
   897	96.66
   898	96.65
   899	96.61
   900	96.63
